id,year,org,sentence,type,X,action,Y,22,0,0,10,2,1
25545246,2014,"Department of Pharmaceutical Sciences, University of Maryland School of Pharmacy, Baltimore, Maryland 21201, United States of America.",Genetic alteration to abolish predicted ATP binding motifs of synphilin-1 or knockdown of synphilin-1 by siRNA reduced cellular ATP levels.,0,,,,,,,,,
24699188,2014,"Department of Chemistry, University at Buffalo, SUNY, Buffalo, NY 14260-3000, USA.","KSI binds substrates at a surface cleft, TIM binds substrate at an exposed 'cage' formed by closure of flexible loops; and, DAP epimerase binds substrate in a tight cage formed by an 'oyster-like' clamping motion of protein domains.",3,KSI,binds,substrates,,,,,,
24699188,2014,"Department of Chemistry, University at Buffalo, SUNY, Buffalo, NY 14260-3000, USA.","KSI binds substrates at a surface cleft, TIM binds substrate at an exposed 'cage' formed by closure of flexible loops; and, DAP epimerase binds substrate in a tight cage formed by an 'oyster-like' clamping motion of protein domains.",3,TIM,binds,substrate,,,,,,
24699188,2014,"Department of Chemistry, University at Buffalo, SUNY, Buffalo, NY 14260-3000, USA.","KSI binds substrates at a surface cleft, TIM binds substrate at an exposed 'cage' formed by closure of flexible loops; and, DAP epimerase binds substrate in a tight cage formed by an 'oyster-like' clamping motion of protein domains.",3,DAP epimerase,binds,substrate,,,,,,
25189388,2014,"School of Biological Sciences, University of Essex, Colchester, United Kingdom. Electronic address: wilsmt@essex.ac.uk.","Remarkably, in the ferrous form, NO binds preferentially to the proximal side of the heme and thus behaves in a way similar to cytochrome c'-type proteins and to guanylate cyclase.",0,,,,,,,,,
25189388,2014,"School of Biological Sciences, University of Essex, Colchester, United Kingdom. Electronic address: wilsmt@essex.ac.uk.",The implications of NO binding to the proapoptotic cytochrome c/cardiolipin complex are discussed in terms of modulating the apoptotic response and buffering NO concentrations.,0,,,,,,,,,
24987005,2014,"Wihuri Research Institute and Translational Cancer Biology Program, University of Helsinki, Helsinki, Finland.",VEGF-B is produced as two isoforms: one that binds strongly to heparan sulfate in the pericellular matrix and a soluble form that can acquire binding via proteolytic processing.,0,,,,,,,,,
24987005,2014,"Wihuri Research Institute and Translational Cancer Biology Program, University of Helsinki, Helsinki, Finland.","This has been a puzzle, as the related placenta growth factor (PlGF) binds to the same receptors and induces angiogenesis and arteriogenesis in a variety of tissues.",0,,,,,,,,,
24117868,2014,"Laboratory of Molecular Plant Pathology, College of Life Sciences and Biotechnology, Korea University, Seoul, 136-713, Korea.",CaDC1 binds both RNA and DNA and functions as a positive regulator of plant cell death and SA-dependent defense responses.,3,CaDC1,binds,both RNA and DNA,,,,,,
25300043,2014,"Medical Chemistry Department, School of Pharmacy, Mashhad University of Medical Sciences, Mashhad, Iran.",The analysis of UV absorption data and the fluorescence quenching of HSA in the binary and ternary systems showed that FLX decreased the binding affinity between ALP and HSA.,0,,,,,,,,,
26779409,2014,"Department of Biochemistry; University of California ; Riverside, CA USA.","eIF4F, composed of eIF4E, eIF4A, and eIF4G, binds to the 5'-cap structure of an mRNA and prepares an mRNA for recruitment of a 40 S subunit.",0,,,,,,,,,
26779409,2014,"Department of Biochemistry; University of California ; Riverside, CA USA.","The poly(A) binding protein (PABP), which binds the poly(A) tail, interacts with eIF4G and eIF4B to promote circularization of an mRNA and stimulates translation by promoting 40 S subunit recruitment.",0,,,,,,,,,
25125373,2014,"Chugai Pharmaceutical Co. Ltd., Research Division, Japan.","However, even with infinite binding affinity to an antigen, a conventional antibody is limited in that it can bind to the antigen only once, and this results in antigen-mediated antibody clearance when the a membrane-bound antigen is targeted, or in antibody-mediated antigen accumulation when a soluble antigen is targeted.",0,,,,,,,,,
25125373,2014,"Chugai Pharmaceutical Co. Ltd., Research Division, Japan.","Recently, a pH-dependent antigen-binding antibody that binds to an antigen in plasma at neutral pH and dissociates from the antigen in endosome at acidic pH has been reported to overcome this limitation and to reduce antigen-mediated antibody clearance and antibody-mediated antigen accumulation.",0,,,,,,,,,
25125373,2014,"Chugai Pharmaceutical Co. Ltd., Research Division, Japan.","Various approaches, including histidine-based engineering, direct cloning from immunized animals, and synthetic and combinatorial libraries, have been successfully applied to generate pH-dependent binding antibodies against various antigens.",0,,,,,,,,,
24550401,2014,"From the Department of Laboratory Medicine, National Institutes of Health, Bethesda, Maryland 20892.","In this study, we report that IQGAP1 binds ERα and ERβ.",3,IQGAP1,binds,ERα and ERβ,,,,,,
24550401,2014,"From the Department of Laboratory Medicine, National Institutes of Health, Bethesda, Maryland 20892.","Investigation with multiple short fragments of each protein showed that ERα binds to the IQ domain of IQGAP1, whereas the hinge region of ERα is responsible for binding IQGAP1.",0,,,,,,,,,
24550401,2014,"From the Department of Laboratory Medicine, National Institutes of Health, Bethesda, Maryland 20892.","These data reveal that IQGAP1 binds to ERα and modulates its transcriptional function, suggesting that IQGAP1 might be a target for therapy in patients with breast carcinoma.",0,,,,,,,,,
25597357,2014,"Ben May Department for Cancer Research, University of Chicago, Gordon Center for Integrative Sciences, Chicago, Illinois.","Specifically, phosphorylation redirects RKIP from a state that binds and inhibits Raf-1 to a state that binds and inhibits GRK2.",0,,,,,,,,,
25210519,2014,"Department of Microbiology, Immunology, and Biochemistry, University of Tennessee Health Science Center, Memphis, TN, USA.",This study explores a potential mechanism for MGP to bind to matrix proteins and alter cell matrix interactions.,0,,,,,,,,,
25210519,2014,"Department of Microbiology, Immunology, and Biochemistry, University of Tennessee Health Science Center, Memphis, TN, USA.","To determine whether MGP influences cell behavior through interaction with fibronectin, we studied MGP binding to fibronectin, the effect of MGP on fibronectin mediated cell attachment and spreading and immunolocalized MGP and fibronectin.",0,,,,,,,,,
25210519,2014,"Department of Microbiology, Immunology, and Biochemistry, University of Tennessee Health Science Center, Memphis, TN, USA.","First, MGP binds to fibronectin.",0,,,,,,,,,
25210519,2014,"Department of Microbiology, Immunology, and Biochemistry, University of Tennessee Health Science Center, Memphis, TN, USA.",MGP binds to fibronectin.,0,,,,,,,,,
24483136,2014,"Department of Ophthalmology, Mayo School of Medicine, 4500 San Pablo Rd, Jacksonville, 32224 FL, USA.","Pegaptanib, which binds to VEGF165 and longer isoforms, ranibizumab and bevacizumab, which bind all VEGF-A isoforms, and aflibercept, which binds VEGF-A, VEGF-B, and placental growth factor, all bind VEGF165 with high affinity.",0,,,,,,,,,
24926300,2014,"Department of Biology, University of North Carolina Chapel Hill, NC, USA.","In addition, they also bind to soil particles and to the surface of artificial or man-made substances, such as polyesters and plastics.",0,,,,,,,,,
25372495,2014,"Department of Biochemistry, _itochondrial Protein Partnership, Center for Eukaryotic Structural Genomics, and §National Magnetic Resonance Facility at Madison, University of Wisconsin-Madison , Madison, Wisconsin 53706, United States.","HscB, an Hsp40-type cochaperone, binds to HscA and stimulates ATP hydrolysis to promote cluster transfer, yet while the interactions between HscA and HscB have been investigated, the role of HscA's interdomain linker in modulating ATPase activity has not been explored.",0,,,,,,,,,
25372495,2014,"Department of Biochemistry, _itochondrial Protein Partnership, Center for Eukaryotic Structural Genomics, and §National Magnetic Resonance Facility at Madison, University of Wisconsin-Madison , Madison, Wisconsin 53706, United States.","Furthermore, HscA395 displayed narrower (1)H(N) line widths in its two-dimensional (1)H-(15)N TROSY-HSQC spectrum in comparison to HscA386, indicating that the peptide in the cis configuration binds to and stabilizes the structure of the NBD.",0,,,,,,,,,
25671104,2014,"Department of Animal Science, Texas A&M University, College Station, TX 77843 USA.","Osteopontin (OPN; also known as Secreted Phosphoprotein 1, SPP1) is a secreted extra-cellular matrix (ECM) protein that binds to a variety of cell surface integrins to stimulate cell-cell and cell-ECM adhesion and communication.",0,,,,,,,,,
25671104,2014,"Department of Animal Science, Texas A&M University, College Station, TX 77843 USA.","OPN then binds to αvβ6 integrin receptors on trophectoderm, and the αvβ3 integrin receptors on uterine LE to bridge conceptus attachment to uterine LE for implantation.",0,,,,,,,,,
25671104,2014,"Department of Animal Science, Texas A&M University, College Station, TX 77843 USA.",Progesterone released by CL then induces OPN synthesis and secretion from the endometrial GE into the uterine lumen where OPN binds integrins expressed on trophectoderm (αvβ3) and uterine LE (identity of specific integrins unknown) to adhere the conceptus to the uterus for implantation.,4,Progesterone,induces,OPN synthesis and secretion,,,,,,
25671104,2014,"Department of Animal Science, Texas A&M University, College Station, TX 77843 USA.",Progesterone released by CL then induces OPN synthesis and secretion from the endometrial GE into the uterine lumen where OPN binds integrins expressed on trophectoderm (αvβ3) and uterine LE (identity of specific integrins unknown) to adhere the conceptus to the uterus for implantation.,4,OPN,binds,integrins,,,,,,
24715697,2014,"Institute of Human Genetics, University of Goettingen, Goettingen, Germany.",Identification of DAZL target mRNAs and characterization of the RNA-binding sequence through in vitro binding assays and crystallographic studies revealed that DAZL binds to GUU triplets in the 3' untranslated region of target mRNAs.,0,,,,,,,,,
24108579,2014,"Prof. Jeak Ling Ding, Department of Biological Sciences, National University of Singapore, 14 Science Drive 4, Singapore 117543, Tel.: +65 6516 2776, Fax: +65 6779 2486, E-mail: dbsdjl@nus.edu.sg.","In vertebrates, extracellular Hb resulting from haemolytic infections binds bacterial lipopolysaccharide (LPS) to unleash the antimicrobial redox activity of Hb.",3,extracellular Hb,binds,bacterial lipopolysaccharide,,,,,,
24108579,2014,"Prof. Jeak Ling Ding, Department of Biological Sciences, National University of Singapore, 14 Science Drive 4, Singapore 117543, Tel.: +65 6516 2776, Fax: +65 6779 2486, E-mail: dbsdjl@nus.edu.sg.","ELISA, flow cytometry and immunofluorescence microscopy showed binding between Hb and TF, in isolation and in situ.",0,,,,,,,,,
24108579,2014,"Prof. Jeak Ling Ding, Department of Biological Sciences, National University of Singapore, 14 Science Drive 4, Singapore 117543, Tel.: +65 6516 2776, Fax: +65 6779 2486, E-mail: dbsdjl@nus.edu.sg.","Bioinformatic analysis of Hb and TF protein sequences showed co-evolution across species, suggesting that Hbβ binds TF.",3,Hbβ,binds,TF,,,,,,
24449783,2014,"State Key Laboratory of Protein and Plant Gene Research, School of Life Sciences, Peking University, Beijing 100871, China.",This review focuses on what natural substrate proteins an sHSP protects and how it binds the substrates in cells under fluctuating conditions.,3,it,binds,substrates,,,,,,
24449783,2014,"State Key Laboratory of Protein and Plant Gene Research, School of Life Sciences, Peking University, Beijing 100871, China.","It appears that sHSPs of prokaryotes, although being able to bind a wide range of cellular proteins, preferentially protect certain classes of functional proteins, such as translation-related proteins and metabolic enzymes, which may well explain why they could increase the resistance of host cells against various stresses.",0,,,,,,,,,
25179432,2014,"Boehringer Ingelheim Ltd,, 2100 Rue Cunard, Laval, Quebec, Canada. mohamed.el-far@hotmail.com.",CD160 binds to Herpes Virus Entry Mediator (HVEM) and blocking this interaction with HVEM antibodies reverses T-cell exhaustion.,0,,,,,,,,,
25179432,2014,"Boehringer Ingelheim Ltd,, 2100 Rue Cunard, Laval, Quebec, Canada. mohamed.el-far@hotmail.com.","As HVEM binds both inhibitory and activatory receptors, our aim in the current study was to assess the impact of CD160-specific antibodies on the enhancement of T-cell activation.",3,HVEM,binds,both inhibitory and activatory receptors,,,,,,
25179432,2014,"Boehringer Ingelheim Ltd,, 2100 Rue Cunard, Laval, Quebec, Canada. mohamed.el-far@hotmail.com.","Mechanistic studies revealed that although HVEM specific antibodies blocked its binding to CD160-GPI, surprisingly, these antibodies enhanced HVEM binding to CD160-TM, suggesting that potential antibody-mediated HVEM multimerization and/or induced conformational changes may be required for optimal CD160-TM binding.",5,HVEM specific antibodies,blocked,its binding,,,,,,
24103589,2014,"Department of Biochemistry and Microbiology, Institute of Chemical Technology, Prague, Technická 5, Prague 6, 166 28, Czech Republic. Electronic address: waldacun@gmail.com.",It binds the cellular membrane phospholipids in Ca(2+) regulated manner.,3,It,binds,cellular membrane phospholipids,,,,,,
24103589,2014,"Department of Biochemistry and Microbiology, Institute of Chemical Technology, Prague, Technická 5, Prague 6, 166 28, Czech Republic. Electronic address: waldacun@gmail.com.",Its subcellular localization and binding with many partner proteins are altered accordingly with its physiological role.,-1,,,,,,,,,
24103589,2014,"Department of Biochemistry and Microbiology, Institute of Chemical Technology, Prague, Technická 5, Prague 6, 166 28, Czech Republic. Electronic address: waldacun@gmail.com.","The Annexin A1 membrane localization is crucial for binding to receptors, suggesting a paracrine and juxtacrine extracellular action.",-1,,,,,,,,,
24103589,2014,"Department of Biochemistry and Microbiology, Institute of Chemical Technology, Prague, Technická 5, Prague 6, 166 28, Czech Republic. Electronic address: waldacun@gmail.com.","The specific change in the phosphorylation status on the different sites alters ANXA1 localization, binding properties and functions.",-1,,,,,,,,,
25348485,2014,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, California, 92093-0654; Department of Pharmacology, University of California, San Diego, La Jolla, California, 92093-0654.",Dual-specific AKAP2 (D-AKAP2/AKAP10) binds with high affinity to both RI and RII regulatory subunits of PKA and is anchored to transporters through PDZ domain proteins.,-1,,,,,,,,,
25348485,2014,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, California, 92093-0654; Department of Pharmacology, University of California, San Diego, La Jolla, California, 92093-0654.","Instead, the interaction is facilitated by the C-terminus of D-AKAP2, which contains two binding motifs-the D-AKAP2AKB and the PDZ motif-that are joined by a short linker and only become ordered upon binding to their respective partner signaling proteins.",-1,,,,,,,,,
25348485,2014,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, California, 92093-0654; Department of Pharmacology, University of California, San Diego, La Jolla, California, 92093-0654.",The D-AKAP2AKB binds to the D/D domain of the R-subunit and the C-terminal PDZ motif binds to a PDZ domain (from PDZK1) that serves as a bridging protein to the transporter.,-1,,,,,,,,,
25348485,2014,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, California, 92093-0654; Department of Pharmacology, University of California, San Diego, La Jolla, California, 92093-0654.",This structure also provides insights into the fundamental question of why D-AKAP2 would exhibit a differential mode of binding to the two PKA isoforms.,-1,,,,,,,,,
24983882,2014,"Research & Development, Eprogen, Downers Grove, Illinois, United States of America.","Results:
      
    

    
      PIF directly targets viable cultured embryos as compared with control peptide, which failed to bind.",-1,,,,,,,,,
24983882,2014,"Research & Development, Eprogen, Downers Grove, Illinois, United States of America.","PIF binds protein disulfide isomerases a prolyl-4-hydroxylase β-subunit, (PDI, PDIA4, PDIA6-like) containing the antioxidant thioredoxin domain.",-1,,,,,,,,,
24983882,2014,"Research & Development, Eprogen, Downers Grove, Illinois, United States of America.","PIF also binds protective heat shock proteins (70&90), co-chaperone, BAG-3.",-1,,,,,,,,,
24983882,2014,"Research & Development, Eprogen, Downers Grove, Illinois, United States of America.","PIF binds promiscuous tubulins, neuron backbones and ACTA-1,2 visceral proteins.",-1,,,,,,,,,
25412686,2014,"College of Medical and Dental Sciences, School of Cancer Sciences, University of Birmingham, Edgbaston, Birmingham B15 2TT, UK.","While binding of TIMP-2 to MMP-12 hinders membrane interactions beside the active site, TIMP-2-inhibited MMP-12 binds vesicles and cells, suggesting compensatory rotation of its membrane approaches.",-1,,,,,,,,,
25327289,2014,"Department of Biochemistry and Molecular Biology, The University of Texas Medical Branch, Galveston, Texas, 77555.",CXCL8 exists as monomers and dimers but monomer alone binds CXCR1 with high affinity.,-1,,,,,,,,,
25327289,2014,"Department of Biochemistry and Molecular Biology, The University of Texas Medical Branch, Galveston, Texas, 77555.",CXCL8 function involves binding two distinct CXCR1 sites - the N-terminal domain (Site-I) and the extracellular/transmembrane domain (Site-II).,-1,,,,,,,,,
25327289,2014,"Department of Biochemistry and Molecular Biology, The University of Texas Medical Branch, Galveston, Texas, 77555.","Therefore, higher monomer affinity could be due to stronger binding at Site-I or Site-II or both.",-1,,,,,,,,,
25327289,2014,"Department of Biochemistry and Molecular Biology, The University of Texas Medical Branch, Galveston, Texas, 77555.",We show that the WT monomer binds the CXCR1 N-domain with much higher affinity and that binding is coupled to dimer dissociation.,-1,,,,,,,,,
25327289,2014,"Department of Biochemistry and Molecular Biology, The University of Texas Medical Branch, Galveston, Texas, 77555.","We also characterized the binding of two CXCL8 monomer variants and a trapped dimer to two different hCXCR1Ndp constructs, and observe that the monomer binds with 10- to 100-fold higher affinity than the dimer.",-1,,,,,,,,,
24591852,2014,"Department of Neurology, Texas Tech University Health Science Center, Lubbock, TX, USA.","In the cytosol, Nrf2 binds to Keap1 (Kelch-like ECH-associated protein 1), and together they are degraded by the 26S proteasome after ubiquitination.",-1,,,,,,,,,
24591852,2014,"Department of Neurology, Texas Tech University Health Science Center, Lubbock, TX, USA.","If challenged by ROS Nrf2, binding to Keap1 is abrogated, and it translocates into the nucleus.",-1,,,,,,,,,
24591852,2014,"Department of Neurology, Texas Tech University Health Science Center, Lubbock, TX, USA.",Here it binds to the antioxidant response element and to a small protein termed Maf (musculoaponeurotic fibrosarcoma oncogene homolog).,-1,,,,,,,,,
25101056,2014,"College of Osteopathic Medicine, Michigan State University , East Lansing, MI , USA.",The effect of estradiol on INS binding to its receptor was determined by shifts in the INS binding curve.,-1,,,,,,,,,
25101056,2014,"College of Osteopathic Medicine, Michigan State University , East Lansing, MI , USA.",Twenty-two nanomolars of estradiol shifted the binding curve of INS to its receptor 0.8 log units to the right.,-1,,,,,,,,,
25101056,2014,"College of Osteopathic Medicine, Michigan State University , East Lansing, MI , USA.","Conclusion:
      
    

    
      Estradiol concentrations in hyperestrogenemic syndromes may interfere with INS binding to its receptor producing significant INS resistance.",-1,,,,,,,,,
25209685,2014,"The Children's Hospital Oakland Research Institute, Oakland, CA 94609, USA. etheil@chori.org.","(2) eIF-4F, which bind ribosomes and enhances general protein biosynthesis.",-1,,,,,,,,,
25209685,2014,"The Children's Hospital Oakland Research Institute, Oakland, CA 94609, USA. etheil@chori.org.","Mn(2+), which also binds to IRE-RNA in solution, is a convenient experimental proxy for air-sensitive Fe(2+) studies of in vitro protein biosynthesis and protein binding.",-1,,,,,,,,,
25705422,2014,"Division of Traumatology, Research Institute, National Defense Medical College, Tokorozawa, Japan.",One of the unique characteristics of AT is the conformational change it undergoes when binding to heparin-like molecules.,-1,,,,,,,,,
25705422,2014,"Division of Traumatology, Research Institute, National Defense Medical College, Tokorozawa, Japan.",The anticoagulant function is greatly accelerated after AT binds to externally administered heparin in the circulating blood.,-1,,,,,,,,,
25705422,2014,"Division of Traumatology, Research Institute, National Defense Medical College, Tokorozawa, Japan.","Meanwhile, AT also binds to syndecan-4 on the cell surface under physiological conditions, thereby contributing to local antithrombogenicity.",-1,,,,,,,,,
24264245,2014,"Departamento de Bioquímica, Instituto de Química, Universidade de São Paulo, Av. Prof. Lineu Prestes 748, 05508-900, Cidade Universitária, São Paulo, Brazil.",Binding sites to laminin have been identified at the N-terminus of the Gp85 molecules.,-1,,,,,,,,,
24264245,2014,"Departamento de Bioquímica, Instituto de Química, Universidade de São Paulo, Av. Prof. Lineu Prestes 748, 05508-900, Cidade Universitária, São Paulo, Brazil.",Detailed analysis of the signaling cascades triggered upon T. cruzi binding to extracellular matrix (ECM) proteins revealed the involvement of the MAPK/ERK pathway in this event.,-1,,,,,,,,,
24264245,2014,"Departamento de Bioquímica, Instituto de Química, Universidade de São Paulo, Av. Prof. Lineu Prestes 748, 05508-900, Cidade Universitária, São Paulo, Brazil.","FLY, which is associated to tissue tropism and preferentially binds to the heart vasculature may somehow be correlated with the severe cardiac form, an important clinical manifestation of chronic Chagas' disease.",-1,,,,,,,,,
25514361,2014,"Department of Biochemistry, University of Saskatchewan , 107 Wiggins Road, Saskatoon, Canada S7N 0W0.",Rasagiline can also bind to sites in both the N- and C-terminal regions of α-synuclein.,-1,,,,,,,,,
25258313,2014,"From the Department of Chemistry, University of California, Davis, California 95616, jbames@ucdavis.edu.","Exposed residues in Ca(2+)-bound CaBP4 (Phe(137), Glu(168), Leu(207), Phe(214), Met(251), Phe(264), and Leu(268)) make contacts with the IQ motif in Cav1.4, and the Cav1.4 mutant Y1595E strongly impairs binding to CaBP4.",-1,,,,,,,,,
24849693,2014,"Department of Biochemistry and Molecular Biophysics, Washington University Medical School , St. Louis, Missouri 63110, United States.","Drosophila SNF is a member of the U1A/U2B/SNF protein family that is found in U1 and U2 snRNPs, where it binds to Stemloop II and Stemloop IV of U1 and U2 snRNA, respectively.",-1,,,,,,,,,
24849693,2014,"Department of Biochemistry and Molecular Biophysics, Washington University Medical School , St. Louis, Missouri 63110, United States.","SNF also binds to the U2A' protein, but only in the U2 snRNP.",-1,,,,,,,,,
24849693,2014,"Department of Biochemistry and Molecular Biophysics, Washington University Medical School , St. Louis, Missouri 63110, United States.",There is a very large binding cooperativity unique to Stemloop IV that favors formation of the SLIV/SNF/U2A' complex.,-1,,,,,,,,,
24873326,2014,"Department of Chemistry, Duke University , Durham, North Carolina 27708, United States.","In this in vitro solution study, we quantified the binding of unchelated ferric iron to FbpABp in the presence of various anions and importantly, we demonstrated that FbpABp binds all the ferric siderophores tested (native and xeno) with μM affinity.",-1,,,,,,,,,
24873326,2014,"Department of Chemistry, Duke University , Durham, North Carolina 27708, United States.","To our knowledge, this is the first time the periplasmic component of an iron uptake system has been shown to bind iron directly as Fe(3+) and indirectly as a ferric siderophore complex.",-1,,,,,,,,,
25531106,2014,"Department of Physiology, Southern Illinois University School of Medicine, Carbondale, Illinois, United States of America.",DEAF1 is a transcriptional regulator associated with autoimmune and neurological disorders and is known to bind TTCG motifs.,-1,,,,,,,,,
25531106,2014,"Department of Physiology, Southern Illinois University School of Medicine, Carbondale, Illinois, United States of America.",A sequence within the Htr1a promoter that resembles the binding consensus but contains a single CpG motif was confirmed to have low affinity binding with DEAF1.,-1,,,,,,,,,
25531106,2014,"Department of Physiology, Southern Illinois University School of Medicine, Carbondale, Illinois, United States of America.",A DEAF1 binding consensus was identified in the EIF4G3 promoter and ChIP assay showed endogenous DEAF1 was bound to the region.,-1,,,,,,,,,
25531106,2014,"Department of Physiology, Southern Illinois University School of Medicine, Carbondale, Illinois, United States of America.",We conclude that DEAF1 preferentially binds variably spaced and unmethylated CpG-containing half-sites when they occur within an appropriate consensus.,-1,,,,,,,,,
24288369,2014,"Department of Biochemistry, Duke University, Durham, NC 27710, USA and Department of Biochemistry and Molecular Biology, University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA.",Hfq is a posttranscriptional riboregulator and RNA chaperone that binds small RNAs and target mRNAs to effect their annealing and message-specific regulation in response to environmental stressors.,-1,,,,,,,,,
24288369,2014,"Department of Biochemistry, Duke University, Durham, NC 27710, USA and Department of Biochemistry and Molecular Biology, University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA.",The inability of (GU)3G to bind the distal face of Sa Hfq reveals the (R-L)n binding motif is a more restrictive (A-L)n binding motif.,-1,,,,,,,,,
24288369,2014,"Department of Biochemistry, Duke University, Durham, NC 27710, USA and Department of Biochemistry and Molecular Biology, University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA.",Remarkably Hfq from Gram-positive Listeria monocytogenes (Lm) binds (GU)3G on its proximal face.,-1,,,,,,,,,
24288369,2014,"Department of Biochemistry, Duke University, Durham, NC 27710, USA and Department of Biochemistry and Molecular Biology, University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA.",TFQ experiments also revealed the Ec Hfq (A-R-N)n distal face-binding motif should be redefined as an (A-A-N)n binding motif.,-1,,,,,,,,,
24288369,2014,"Department of Biochemistry, Duke University, Durham, NC 27710, USA and Department of Biochemistry and Molecular Biology, University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA.",TFQ data also demonstrated that the 5'-untranslated region of hfq mRNA binds both the proximal and distal faces of Ec Hfq and the unstructured C-terminus.,-1,,,,,,,,,
25020227,2014,"Department of Molecular Medicine, Max Planck Institute of Biochemistry, Am Klopferspitz 18, 82152 Martinsried, Germany. Electronic address: rboettch@biochem.mpg.de.","Two other sorting nexin (SNX) family members, namely SNX27 and SNX31, share with SNX17 next to their obligate phox domain a FERM domain, which may enable them to bind β integrin tails.",-1,,,,,,,,,
25020227,2014,"Department of Molecular Medicine, Max Planck Institute of Biochemistry, Am Klopferspitz 18, 82152 Martinsried, Germany. Electronic address: rboettch@biochem.mpg.de.","Here we report that, in addition to SNX17, SNX31 but not SNX27 binds several β integrin tails in early endosomes in a PI3 (phosphatidylinositide 3)-kinase-dependent manner.",-1,,,,,,,,,
24905906,2014,"Faculty of Chemistry, University of Wroclaw , 50-383 Wroclaw, Poland.",Binding mode and the thermodynamic properties of the system depend on the specific metal ion and the histidine sequence.,-1,,,,,,,,,
24905906,2014,"Faculty of Chemistry, University of Wroclaw , 50-383 Wroclaw, Poland.","The experimental studies have shown that the Cu(2+) ion binds most likely to two imidazoles and one, two, or three amide nitrogens, depending on the pH.",-1,,,,,,,,,
24561574,2014,"Molekulare Zellbiologie der Pflanzen, Institut für Biologie, Humboldt-Universität zu Berlin, 10115 Berlin, Germany. Electronic address: Kristina.kuehn@hu-berlin.de.","Mitochondrial nucleoids thus differ fundamentally between plants and yeast or animals, where the principal nucleoid protein is a DNA-packaging protein that binds double-stranded DNA.",-1,,,,,,,,,
