25957159,2015,"Institute of Parasitology, McGill University-Macdonald Campus, Sainte-Anne-de-Bellevue, Quebec, Canada. Electronic address: roger.prichard@mcgill.ca.","Collectively, our data indicate that ivermectin can bind to and stabilise microtubules (i.e., alter the tubulin polymerisation equilibrium) and this can then lead to mitotic arrest."
25978104,2015,"‡University of Calcutta, Senate House, 87/1, College Street, Kolkata, West Bengal 700073, India.",Studies on the interaction of naturally occurring flavonoids with different polymorphic forms of nucleic acid are helpful for understanding the molecular aspects of binding mode and providing direction for the use and design of new efficient therapeutic agents.
25978104,2015,"‡University of Calcutta, Senate House, 87/1, College Street, Kolkata, West Bengal 700073, India.",Structural analysis showed Q and M binds weakly to the B form (groove binding) compared to the protonated form of CT DNA (electrostatic interaction).
25978104,2015,"‡University of Calcutta, Senate House, 87/1, College Street, Kolkata, West Bengal 700073, India.","In both cases, Q binds strongly to both forms of DNA compared to M."
26010075,2015,"Integrative Computational BioScience (ICBS) Center, Mahidol University, Nakhon Pathom, Thailand.","A key challenge for understanding transcriptional regulation is being able to measure transcription factor (TF)-DNA binding events with sufficient spatial and temporal resolution; that is, when and where TFs occupy their cognate sites."
26010075,2015,"Integrative Computational BioScience (ICBS) Center, Mahidol University, Nakhon Pathom, Thailand.","That is, gene expression is dynamically controlled by a TF that transiently binds and activates a target gene, which might stay in a transcriptionally active state after the initial binding event has ended."
26194856,2015,"Department of Physics, Graduate School of Science, the University of Tokyo.","During the process to provide the structural evidence for the model, the troponin arm was found to protrude from the calcium-depleted troponin and binds to the carboxyl-terminal region of actin."
26550034,2015,"Microarrays and Deep Sequencing Platform, Institut de Génétique et de Biologie Moléculaire et Cellulaire (IGBMC), CNRS UMR 7104, INSERM U964, UdS, BP 10142, CU de Strasbourg, 67404 Illkirch Cedex, France.","Thus, monitoring of Tip60 binding to the genome should reflect the behaviour of Tip60-containing complexes."
26550034,2015,"Microarrays and Deep Sequencing Platform, Institut de Génétique et de Biologie Moléculaire et Cellulaire (IGBMC), CNRS UMR 7104, INSERM U964, UdS, BP 10142, CU de Strasbourg, 67404 Illkirch Cedex, France.",The genome-wide mapping of Tip60 binding in mESCs by chromatin immunoprecipitation (ChIP) coupled with high-throughput sequencing (ChIP-seq) shows that the Tip60 complex is present at promoter regions of predominantly active genes that are bound by RNA polymerase II (Pol II) and contain the H3K4me3 histone mark.
26550034,2015,"Microarrays and Deep Sequencing Platform, Institut de Génétique et de Biologie Moléculaire et Cellulaire (IGBMC), CNRS UMR 7104, INSERM U964, UdS, BP 10142, CU de Strasbourg, 67404 Illkirch Cedex, France.","The coactivator HAT complexes, Tip60- and Mof (KAT8)-containing (NSL and MSL), show a global overlap at promoters, whereas distinct binding profiles at enhancers suggest different regulatory functions of each essential HAT complex."
26550034,2015,"Microarrays and Deep Sequencing Platform, Institut de Génétique et de Biologie Moléculaire et Cellulaire (IGBMC), CNRS UMR 7104, INSERM U964, UdS, BP 10142, CU de Strasbourg, 67404 Illkirch Cedex, France.","The comparison of genome-wide binding profiles of Tip60 and c-Myc, a somatic cell reprogramming factor that binds predominantly to active genes in mESCs, demonstrate that Tip60 and c-Myc co-bind at 50-60 % of their binding sites."
26044465,2015,"Diabetes and Metabolism Research Unit, Vall Hebron Institut de Recerca (VHIR), Universitat Autònoma de Barcelona and CIBERDEM (ISCIII), Barcelona, Spain. Electronic address: david.martinez.selva@vhir.org.",Sex hormone-binding globulin (SHBG) is produced and secreted by the liver into the bloodstream where it binds sex steroids and regulates their bioavailability.
25721673,2015,"Department of Physical Chemistry, Indian Association For The cultivation of Science, Jadavpur, Kolkata 700 032, India. pckb@iacs.res.in.","Thus β-cyclodextrin removes cholesterol from HSA by hydrophobic binding to cholesterol (""strip off"") and also, itself binds to HSA."
25721673,2015,"Department of Physical Chemistry, Indian Association For The cultivation of Science, Jadavpur, Kolkata 700 032, India. pckb@iacs.res.in.",The conformational dynamics results suggest that addition of β-cyclodextrin restores native like binding free energy and folding dynamics.
26009170,2015,"*School of Life Sciences, University of Warwick, Gibbet Hill Road, Coventry CV4 7AL, U.K.","Recent high-throughput analyses of RNA-protein interactions indicate that Unr binds to a large subset of cellular mRNAs, suggesting that Unr may play a wider role in translational responses to cellular signals than previously thought."
25938608,2015,"Division of Pediatric Oncology, Johns Hopkins University School of Medicine, Baltimore, Maryland, United States of America.","In human acute myeloid leukemia cases, the enhancer lacks point mutations but binds the RUNX1-ETO oncoprotein."
25938608,2015,"Division of Pediatric Oncology, Johns Hopkins University School of Medicine, Baltimore, Maryland, United States of America.","In 293T gel shift assays, exogenous C/EBPα binds both C/EBP sites, c-Myb binds the Myb site, PU.1 binds the second Ets site, PU.1, Fli-1, ERG, and Ets1 bind the sixth Ets site, GATA2 binds both GATA sites, and SCL binds the second E-box."
25938608,2015,"Division of Pediatric Oncology, Johns Hopkins University School of Medicine, Baltimore, Maryland, United States of America.","Endogenous hematopoietic RUNX1, PU.1, Fli-1, ERG, C/EBPα, GATA2, and SCL were previously shown to bind the enhancer, and we find that endogenous PU.1 binds the second Ets site in 32Dcl3 cells."
25841380,2015,"Institute of Macromolecular Compounds of the Russian Academy of Sciences, Bolshoy pr. VO 31, St. Petersburg 199004, Russian Federation; St. Petersburg State Chemical Pharmaceutical Academy, ul. Prof. Popova 14, St. Petersburg 197022, Russian Federation. Electronic address: yury_skorik@mail.ru.",Amino acids that carry charges on their side groups can bind to double stranded DNA (dsDNA) and change the strength of the double helix.
25841380,2015,"Institute of Macromolecular Compounds of the Russian Academy of Sciences, Bolshoy pr. VO 31, St. Petersburg 199004, Russian Federation; St. Petersburg State Chemical Pharmaceutical Academy, ul. Prof. Popova 14, St. Petersburg 197022, Russian Federation. Electronic address: yury_skorik@mail.ru.",A model for binding Glu and Lys to dsDNA was explored by a docking simulation.
25841380,2015,"Institute of Macromolecular Compounds of the Russian Academy of Sciences, Bolshoy pr. VO 31, St. Petersburg 199004, Russian Federation; St. Petersburg State Chemical Pharmaceutical Academy, ul. Prof. Popova 14, St. Petersburg 197022, Russian Federation. Electronic address: yury_skorik@mail.ru.","The model shows that Glu, in an untwisted shape, binds to dsDNA in its major groove and disrupts three H-bonds between the strands, thereby destabilizing the double helix."
25841380,2015,"Institute of Macromolecular Compounds of the Russian Academy of Sciences, Bolshoy pr. VO 31, St. Petersburg 199004, Russian Federation; St. Petersburg State Chemical Pharmaceutical Academy, ul. Prof. Popova 14, St. Petersburg 197022, Russian Federation. Electronic address: yury_skorik@mail.ru.","Lys, in an untwisted shape, binds to the external side of the dsDNA and forms two bonds with O atoms of neighboring phosphodiester groups, thereby strengthening the DNA helix."
25348485,2015,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, California, 92093-0654; Department of Pharmacology, University of California, San Diego, La Jolla, California, 92093-0654.",Dual-specific AKAP2 (D-AKAP2/AKAP10) binds with high affinity to both RI and RII regulatory subunits of PKA and is anchored to transporters through PDZ domain proteins.
25348485,2015,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, California, 92093-0654; Department of Pharmacology, University of California, San Diego, La Jolla, California, 92093-0654.","Instead, the interaction is facilitated by the C-terminus of D-AKAP2, which contains two binding motifs-the D-AKAP2AKB and the PDZ motif-that are joined by a short linker and only become ordered upon binding to their respective partner signaling proteins."
25348485,2015,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, California, 92093-0654; Department of Pharmacology, University of California, San Diego, La Jolla, California, 92093-0654.",The D-AKAP2AKB binds to the D/D domain of the R-subunit and the C-terminal PDZ motif binds to a PDZ domain (from PDZK1) that serves as a bridging protein to the transporter.
25348485,2015,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, California, 92093-0654; Department of Pharmacology, University of California, San Diego, La Jolla, California, 92093-0654.",This structure also provides insights into the fundamental question of why D-AKAP2 would exhibit a differential mode of binding to the two PKA isoforms.
26436827,2015,"Department of Biotechnology and Life Science, Faculty of Technology, Tokyo University of Agriculture and Technology, Tokyo, Japan.","Binding sites tended to be located near dormant origins and to contain at least two copies of a conserved motif, CNWWGTGGGGG."
26436827,2015,"Department of Biotechnology and Life Science, Faculty of Technology, Tokyo University of Agriculture and Technology, Tokyo, Japan.","We show that Rif1-binding sites adopt G quadruplex-like structures in vitro, in a manner dependent on the conserved sequence and on other G tracts, and that purified Rif1 preferentially binds to this structure."
26436827,2015,"Department of Biotechnology and Life Science, Faculty of Technology, Tokyo University of Agriculture and Technology, Tokyo, Japan.","These results suggest that Rif1 recognizes and binds G quadruplex-like structures at selected intergenic regions, thus generating local chromatin structures that may exert long-range suppressive effects on origin firing."
25327289,2015,"Department of Biochemistry and Molecular Biology, The University of Texas Medical Branch, Galveston, Texas, 77555.",CXCL8 exists as monomers and dimers but monomer alone binds CXCR1 with high affinity.
25327289,2015,"Department of Biochemistry and Molecular Biology, The University of Texas Medical Branch, Galveston, Texas, 77555.",CXCL8 function involves binding two distinct CXCR1 sites - the N-terminal domain (Site-I) and the extracellular/transmembrane domain (Site-II).
25327289,2015,"Department of Biochemistry and Molecular Biology, The University of Texas Medical Branch, Galveston, Texas, 77555.","Therefore, higher monomer affinity could be due to stronger binding at Site-I or Site-II or both."
25327289,2015,"Department of Biochemistry and Molecular Biology, The University of Texas Medical Branch, Galveston, Texas, 77555.",We show that the WT monomer binds the CXCR1 N-domain with much higher affinity and that binding is coupled to dimer dissociation.
25327289,2015,"Department of Biochemistry and Molecular Biology, The University of Texas Medical Branch, Galveston, Texas, 77555.","We also characterized the binding of two CXCL8 monomer variants and a trapped dimer to two different hCXCR1Ndp constructs, and observe that the monomer binds with ∼10- to 100-fold higher affinity than the dimer."
26212728,2015,"Department of Microbiology, University of Illinois at Urbana-Champaign, Urbana, IL, USA.",This paper helps establish how Xis2d binds the DNA in the mob and tra region.
26212728,2015,"Department of Microbiology, University of Illinois at Urbana-Champaign, Urbana, IL, USA.","Unlike other excisionase proteins, Xis2d binds a region of dyad symmetry."
26212728,2015,"Department of Microbiology, University of Illinois at Urbana-Champaign, Urbana, IL, USA.",Xis2d binding to this region could be the preliminary step for the activation of both operons.
25853617,2015,"§Department of Chemistry, Northwestern University, Evanston, Illinois 60208, United States.","However, various mutational and spectroscopic studies have confirmed the involvement of cysteine in Fe(3+)-heme binding upon reduction of the disulfide bond."
25853617,2015,"§Department of Chemistry, Northwestern University, Evanston, Illinois 60208, United States.","Further analysis revealed that while HO2sol binds one Fe(3+)-heme per monomer of protein under oxidizing conditions, disulfide-reduced HO2sol binds slightly more than two."
25853617,2015,"§Department of Chemistry, Northwestern University, Evanston, Illinois 60208, United States.","Additionally, Fe(3+)-heme binds with a much weaker affinity to Cys282 than to Cys265, which has an affinity much weaker than that of the His45 binding site in the catalytic core."
25853617,2015,"§Department of Chemistry, Northwestern University, Evanston, Illinois 60208, United States.","In summary, disulfide-reduced HO2 has multiple binding sites with varying affinities for Fe(3+)-heme."
26740464,2015,"Department of Chemistry, School of Basic Medicine, Xinxiang Medical University, Xinxiang, Henan 453003, PR China.","Procyanidin B3 binds trypsin in a more firmly way than pepsin, and one molecule of procyanidin B3 combines with one molecule of trypsin/pepsin."
26740464,2015,"Department of Chemistry, School of Basic Medicine, Xinxiang Medical University, Xinxiang, Henan 453003, PR China.",Molecular modeling displays the specific binding site of procyanidin B3 on trypsin and pepsin.
26740464,2015,"Department of Chemistry, School of Basic Medicine, Xinxiang Medical University, Xinxiang, Henan 453003, PR China.",The study provides an accurate and full basic data for clarifying the binding mechanisms of procyanidin B3 with trypsin and pepsin and is helpful for understanding its biological activity in vivo.
25808083,2015,"Department of Medicine (Alfred), Monash University, Prahran, 3181, Australia, leon.bach@monash.edu.",IGFBP-6 is an O-linked glycoprotein that preferentially binds IGF-II over IGF-I.
25808083,2015,"Department of Medicine (Alfred), Monash University, Prahran, 3181, Australia, leon.bach@monash.edu.",The relative balance of IGF-dependent and IGF-independent actions of IGFBP-6 in vivo together with the related question regarding the roles of IGFBP-6 binding to IGF and non-IGF ligands are keys to understanding the physiological role of this protein.
25209685,2015,"The Children's Hospital Oakland Research Institute, Oakland, CA 94609, USA. etheil@chori.org.","(2) eIF-4F, which bind ribosomes and enhances general protein biosynthesis."
25209685,2015,"The Children's Hospital Oakland Research Institute, Oakland, CA 94609, USA. etheil@chori.org.","Mn(2+), which also binds to IRE-RNA in solution, is a convenient experimental proxy for air-sensitive Fe(2+) studies of in vitro protein biosynthesis and protein binding."
26522339,2015,"Department of Aquaculture, College of Life Sciences, Center of the Excellence for the Oceans, National Taiwan Ocean University, Keelung, 20224, Taiwan. Electronic address: jcchen@mail.ntou.edu.tw.","We conclude that LvLGBP functions as a PRP, recognizes and binds to LPS, βG, alginate, carrageenan, fucoidan, laminarin, GTE, and SDE, and subsequently leads to activating innate immunity in shrimp."
26140185,2015,"Recombinant Lab, Department of Biochemistry, Faculty of Medicine, Shiraz University of Medical Sciences, Shiraz, Iran.",Wild type (WT) TP53 binds to BRCA1and RAD51 in vivo and in vitro.
26140185,2015,"Recombinant Lab, Department of Biochemistry, Faculty of Medicine, Shiraz University of Medical Sciences, Shiraz, Iran.","Results:
      
    

    
      The results showed that mutated TP53 in MDA-MB-468 cells interacted with BRCA1 protein in vivo and did not effect WT TP53 binding to this protein in vitro."
26140185,2015,"Recombinant Lab, Department of Biochemistry, Faculty of Medicine, Shiraz University of Medical Sciences, Shiraz, Iran.",The Immunoprecipitation assays revealed that the mutated TP53 did not bind to RAD51 in comparison to WT TP53.
26140185,2015,"Recombinant Lab, Department of Biochemistry, Faculty of Medicine, Shiraz University of Medical Sciences, Shiraz, Iran.","In addition, RAD51 did not bind to TP53 with R273C mutation in vivo."
25514361,2015,"Department of Biochemistry, University of Saskatchewan , 107 Wiggins Road, Saskatoon, Canada S7N 0W0.",Rasagiline can also bind to sites in both the N- and C-terminal regions of α-synuclein.
26506258,2015,"Emeritus Department, Biological Sciences State University of New York at Buffalo, Buffalo, N.Y. 14260, USA. Electronic address: insleebaldwin@yahoo.com.",H1 histone preferentially binds AT-rich DNA sequences to repress their transcription.
26506258,2015,"Emeritus Department, Biological Sciences State University of New York at Buffalo, Buffalo, N.Y. 14260, USA. Electronic address: insleebaldwin@yahoo.com.","Most of these TFs bind AT-rich consensus sequences in DNA, suggesting that H1 histone and TFs active during germ layer determination are binding similar sequences."
26522460,2015,"Institute of Laboratory Medicine, Clinical Chemistry and Molecular Diagnostics, University of Leipzig, Paul-List Strasse 13-15, D-04103, Leipzig, Germany.",Approximately 80-90% of serum cortisol binds to CBG with high affinity and only about 5% of cortisol remain unbound and is considered biologically active.
26172911,2015,"Transcription Regulation Laboratory Regional Centre for Biotechnology, NCR Biotech Science Cluster, Faridabad, Haryana, India.","Interestingly, the CTD shows structural heterogeneity depending upon the type of effector molecule that it binds and displays structural homology to various classes of proteins."
26329302,2015,"Researcher from Consejo de Investigaciones de la Universidad Nacional de Rosario, Rosario, Argentina. marini@ibr.gov.ar.","At least in pig, AnxA2 is found devoid of S100A10 in the outer surface of the apical plasma membrane of oviductal epithelial cells, indicating that it binds to sperm as a monomer or in association with proteins different from S100A10."
